welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,recall_selection.rt,recall_selection.duration,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.9622,679.9613,,679.962,681.9616,h,,,Guess,681.9626,684.9618,,,,,,,Rasen,Pflege,0.9475,,,,,,,672.9618,676.9613,684.9618,684.9618,,0,61,61,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.9621,691.9616,,691.9622,693.9616,g,,,Guess,693.9626,696.9616,,,,,,,Agent,Reise,1.2982,,,,,,,684.9626,688.9613,696.9617,696.9617,,0,62,62,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.9625,700.9634,,700.964,700.9648,,,,Read,700.9656,703.9621,,,,,,,Tradition,Weihnachten,,,,,,,,696.9623,700.9617,703.9621,703.9622,,0,63,63,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.9629,707.9636,,707.9642,707.9649,,,,Read,707.9656,710.9608,,,,,,,Küche,Tisch,,,,,,,,703.9628,707.9623,710.9609,710.9609,,0,64,64,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9629,714.9638,,714.9646,714.9654,,,,Read,714.9666,717.9623,,,,,,,Mauer,Straße,,,,,,,,710.9611,714.9622,717.9624,717.9625,,0,65,65,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.9636,724.9622,,724.9628,726.9626,,,,Guess,726.9637,729.9625,,,,,,,Kind,Junge,,,,,,,,717.9632,721.9629,729.9626,729.9627,,0,66,66,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.9629,733.9637,,733.9644,733.9653,,,,Read,733.9658,736.9628,,,,,,,Bar,Alkohol,,,,,,,,729.9633,733.9623,736.9629,736.9629,,0,67,67,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.9633,743.9629,,743.9636,745.9628,h,,,Guess,745.9639,748.963,,,,,,,Leistung,Ehre,0.4353,,,,,,,736.9636,740.9626,748.963,748.9631,,0,68,68,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.9634,752.9642,,752.9647,752.9656,,,,Read,752.9662,755.963,,,,,,,Akrobatin,Seil,,,,,,,,748.9637,752.9627,755.963,755.963,,0,69,69,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.9633,759.9644,,759.9651,759.9659,,,,Read,759.9665,762.9634,,,,,,,Soldat,Kämpfer,,,,,,,,755.9638,759.9625,762.9634,762.9635,,0,70,70,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.964,769.9625,,769.963,771.9632,h,,,Guess,771.9644,774.9634,,,,,,,Streifen,Shirt,1.2134,,,,,,,762.9643,766.9633,774.9635,774.9635,,0,71,71,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.9644,781.9637,,781.9644,783.9637,h,,,Guess,783.9647,786.9637,,,,,,,Karneval,Festival,0.5687,,,,,,,774.9641,778.9636,786.9637,786.9638,,0,72,72,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.9644,793.9639,,793.9646,795.9639,h,,,Guess,795.9651,798.9641,,,,,,,Helm,Kopf,0.5643,,,,,,,786.9645,790.9638,798.9642,798.9642,,0,73,73,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.9643,805.9641,,805.9647,807.9643,g,,,Guess,807.9655,810.9643,,,,,,,Vers,Poesie,0.7553,,,,,,,798.965,802.9637,810.9643,810.9644,,0,74,74,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.9648,817.9644,,817.9652,819.9644,h,,,Guess,819.9655,822.9648,,,,,,,Winkel,Kurve,0.9793,,,,,,,810.965,814.9642,822.9648,822.965,,0,75,75,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.9651,826.966,,826.9667,826.9674,,,,Read,826.9681,829.9646,,,,,,,Tee,Blätter,,,,,,,,822.9656,826.9643,829.9647,829.9647,,0,76,76,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.9654,833.9662,,833.9666,833.9674,,,,Read,833.968,836.9648,,,,,,,Frieden,Harmonie,,,,,,,,829.9653,833.9647,836.9648,836.9649,,0,77,77,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.9656,1394.5436,space,557.5593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.5439,1407.1441,space,12.5725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.1443,1417.6436,space,10.4641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Wand,Fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.6586,1421.6439,1421.6441,1424.6487,,1424.649,1426.6319,f,1.533,,"[""v"",""k"",""o"",""r""]",1426.633,1426.6363,,1426.6365,1429.6277,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Hund,Pfote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.6283,1433.6266,1433.6277,1436.6266,,1436.6276,1438.6272,f,0.8168,,"[""g"",""b"",""e"",""f""]",1438.6291,1438.6304,,1438.6312,1441.6272,,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Park,Baum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.6278,1445.6267,1445.6276,1448.6273,,1448.628,1450.6325,g,0.8345,,"[""m"",""c"",""r"",""t""]",1450.634,1453.6271,1,1453.6289,1456.6279,,0,2,2,3,1,1.8858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Frühstück,Brot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.6285,1460.6276,1460.6286,1463.6322,,1463.633,1465.6325,g,1.2341,,"[""p"",""t"",""g"",""j""]",1465.6341,1468.6326,2,1468.634,1471.628,,0,3,3,1,1,1.5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.6284,1477.5665,space,5.9176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Bad,Handtuch,,,,,,,,,,1489.5613,1489.5615,,,,,,,,,,,,,,,,,,,,,,,,1477.5782,1481.5613,1481.5623,1484.561,,1484.5619,1486.5615,g,1.086,,"[""l"",""u"",""f"",""h""]",1486.5634,1489.5612,4,,,,,,,,,2.3849,,0,0,0,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Sitzgurt,Gesetz,,,,,,,,,,1498.5651,1498.5651,,,,,,,,,,,,,,,,,,,,,,,,1489.5624,1493.5663,1493.5669,1496.5664,,1496.5671,1498.5617,,,,"[""h"",""z"",""e"",""k""]",1498.5637,1498.565,,,,,,,,,,,,0,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Schnorchel,Flossen,,,,,,,,,,1507.5656,1507.5656,,,,,,,,,,,,,,,,,,,,,,,,1498.5656,1502.5663,1502.5672,1505.566,,1505.5667,1507.5619,f,0.5417,,"[""m"",""v"",""n"",""h""]",1507.5642,1507.5656,,,,,,,,,,,,0,2,2,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Kind,Junge,,,,,,,,,,1519.5667,1519.5667,,,,,,,,,,,,,,,,,,,,,,,,1507.5662,1511.5615,1511.5623,1514.5619,,1514.563,1516.5666,g,1.3845,,"[""c"",""p"",""e"",""n""]",1516.5683,1519.5667,,,,,,,,,,,,0,3,3,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Tee,Blätter,,,,,,,,,,1531.5654,1531.5655,,,,,,,,,,,,,,,,,,,,,,,,1519.5672,1523.5618,1523.5628,1526.5619,,1526.5629,1528.5669,g,0.5206,,"[""a"",""u"",""r"",""t""]",1528.5686,1531.5653,3,,,,,,,,,1.694,,0,4,4,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Vampir,Geist,,,,,,,,,,1543.5626,1543.5627,,,,,,,,,,,,,,,,,,,,,,,,1531.5656,1535.5662,1535.5668,1538.5703,,1538.5711,1540.5626,g,0.8071,,"[""t"",""o"",""v"",""r""]",1540.5644,1543.5624,1,,,,,,,,,2.5398,,0,5,5,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Kante,Messer,,,,,,,,,,1555.5465,1555.5466,,,,,,,,,,,,,,,,,,,,,,,,1543.5636,1547.5505,1547.5513,1550.5675,,1550.5683,1552.5508,g,0.8109,,"[""s"",""d"",""r"",""o""]",1552.5523,1555.5465,3,,,,,,,,,1.4989,,0,6,6,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Fakt,Wissen,,,,,,,,,,1564.5495,1564.5496,,,,,,,,,,,,,,,,,,,,,,,,1555.5473,1559.5508,1559.5515,1562.5345,,1562.5352,1564.5466,f,1.2086,,"[""o"",""u"",""c"",""n""]",1564.5483,1564.5495,,,,,,,,,,,,0,7,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Akrobatin,Seil,,,,,,,,,,1573.5543,1573.5544,,,,,,,,,,,,,,,,,,,,,,,,1564.55,1568.5464,1568.5472,1571.5466,,1571.5475,1573.5513,,,,"[""l"",""r"",""c"",""n""]",1573.553,1573.5543,,,,,,,,,,,,0,8,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Zahnpasta,Minze,,,,,,,,,,1585.5472,1585.5473,,,,,,,,,,,,,,,,,,,,,,,,1573.5548,1577.5467,1577.5476,1580.5517,,1580.5523,1582.5469,g,0.3016,,"[""a"",""r"",""e"",""g""]",1582.5488,1585.5471,3,,,,,,,,,1.1677,,0,9,9,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Eingeweide,Organ,,,,,,,,,,1597.5471,1597.5472,,,,,,,,,,,,,,,,,,,,,,,,1585.5479,1589.5519,1589.5525,1592.5351,,1592.5358,1594.5517,g,0.3509,,"[""f"",""n"",""e"",""b""]",1594.5533,1597.5471,2,,,,,,,,,1.354,,0,10,10,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Wein,Abendessen,,,,,,,,,,1609.552,1609.5522,,,,,,,,,,,,,,,,,,,,,,,,1597.5479,1601.547,1601.5479,1604.5351,,1604.5357,1606.552,g,1.1343,,"[""f"",""n"",""t"",""v""]",1606.5536,1609.552,2,,,,,,,,,1.401,,0,11,11,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Wasserfall,Felsen,,,,,,,,,,1621.5523,1621.5524,,,,,,,,,,,,,,,,,,,,,,,,1609.5526,1613.5468,1613.5478,1616.5526,,1616.5532,1618.5521,g,0.5174,,"[""n"",""l"",""g"",""a""]",1618.5538,1621.5523,,,,,,,,,,,,0,12,12,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Pumpe,Reifen,,,,,,,,,,1630.5556,1630.5557,,,,,,,,,,,,,,,,,,,,,,,,1621.553,1625.5523,1625.553,1628.5529,,1628.5534,1630.5526,f,0.6676,,"[""n"",""g"",""a"",""t""]",1630.5541,1630.5556,,,,,,,,,,,,0,13,13,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Vogel,Feder,,,,,,,,,,1639.5511,1639.5512,,,,,,,,,,,,,,,,,,,,,,,,1630.5562,1634.5526,1634.5533,1637.5477,,1637.5485,1639.548,f,0.5679,,"[""r"",""s"",""b"",""m""]",1639.5499,1639.5511,,,,,,,,,,,,0,14,14,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Helm,Kopf,,,,,,,,,,1648.5515,1648.5516,,,,,,,,,,,,,,,,,,,,,,,,1639.5516,1643.5526,1643.5532,1646.5532,,1646.5539,1648.5482,f,1.4247,,"[""f"",""m"",""v"",""n""]",1648.5503,1648.5515,,,,,,,,,,,,0,15,15,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Geburtstag,Kerze,,,,,,,,,,1657.5559,1657.5561,,,,,,,,,,,,,,,,,,,,,,,,1648.552,1652.5484,1652.5493,1655.548,,1655.5489,1657.553,f,0.4846,,"[""b"",""d"",""e"",""k""]",1657.5547,1657.5559,,,,,,,,,,,,0,16,16,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Schwan,Taube,,,,,,,,,,1666.5562,1666.5562,,,,,,,,,,,,,,,,,,,,,,,,1657.5565,1661.5484,1661.5494,1664.5482,,1664.5491,1666.5533,,,,"[""e"",""r"",""f"",""m""]",1666.555,1666.5562,,,,,,,,,,,,0,17,17,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Humor,Komödie,,,,,,,,,,1675.5559,1675.556,,,,,,,,,,,,,,,,,,,,,,,,1666.5567,1670.5534,1670.554,1673.5532,,1673.5538,1675.5533,f,0.3723,,"[""b"",""f"",""c"",""e""]",1675.5547,1675.5559,,,,,,,,,,,,0,18,18,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,027555,23,weiblich,2024-12-27_14h11.00.155,guess,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Soldat,Kämpfer,,,,,,,,,,1684.5522,1684.5522,,,,,,,,,,,,,,,,,,,,,,,,1675.5565,1679.5534,1679.554,1682.5535,,1682.5542,1684.5491,f,0.3271,,"[""p"",""n"",""g"",""r""]",1684.5509,1684.5521,,,,,,,,,,,,0,19,19,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
