welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,recall_selection.rt,recall_selection.duration,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,living_nonliving.rt,living_nonliving.duration,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.725,662.7271,,662.7276,664.729,g,,,Guess,664.7295,667.7313,,,,,,,Beweis,Gericht,0.6662,,,,,,,655.7219,659.7247,667.7314,667.7314,,0,59,59,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.7352,674.7372,,674.7377,676.739,g,,,Guess,676.7394,679.7416,,,,,,,Mappe,Buch,0.5881,,,,,,,667.7316,671.7348,679.7416,679.7416,,0,60,60,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.745,683.7454,,683.7458,683.7462,,,,Read,683.7467,686.7473,,,,,,,Bad,Handtuch,,,,,,,,679.7418,683.7446,686.7473,686.7473,,0,61,61,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.7512,690.7515,,690.7516,690.7519,,,,Read,690.7522,693.7531,,,,,,,Zahnpasta,Minze,,,,,,,,686.7476,690.7506,693.7531,693.7531,,0,62,62,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.7568,700.759,,700.7593,702.7605,h,,,Guess,702.761,705.7628,,,,,,,Anführer,Boss,0.8157,,,,,,,693.7534,697.7564,705.7629,705.7629,,0,63,63,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.7669,709.7676,,709.7682,709.7695,,,,Read,709.77,712.7687,,,,,,,Klebstoff,Papier,,,,,,,,705.7631,709.7663,712.7687,712.7688,,0,64,64,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.7724,716.7728,,716.7729,716.7733,,,,Read,716.7738,719.7746,,,,,,,Kante,Messer,,,,,,,,712.7692,716.772,719.7746,719.7746,,0,65,65,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.7783,723.7789,,723.7796,723.7806,,,,Read,723.7812,726.7804,,,,,,,Wasserfall,Felsen,,,,,,,,719.7749,723.7778,726.7804,726.7805,,0,66,66,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.7841,730.7844,,730.7847,730.7852,,,,Read,730.7858,733.7861,,,,,,,Geburtstag,Kerze,,,,,,,,726.7806,730.7837,733.7861,733.7862,,0,67,67,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.7901,740.7921,,740.7925,742.794,h,,,Guess,742.7945,745.7962,,,,,,,Raum,Platz,1.2073,,,,,,,733.7865,737.7897,745.7962,745.7963,,0,68,68,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.7998,749.8002,,749.8006,749.801,,,,Read,749.8016,752.8022,,,,,,,Streifen,Shirt,,,,,,,,745.7964,749.7995,752.8023,752.8024,,0,69,69,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.8056,756.806,,756.8064,756.8068,,,,Read,756.8073,759.808,,,,,,,Definition,Begriff,,,,,,,,752.8028,756.8052,759.808,759.808,,0,70,70,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.8117,766.8141,,766.8145,768.8151,h,,,Guess,768.8156,771.8179,,,,,,,Schwan,Taube,0.5968,,,,,,,759.8082,763.8112,771.818,771.818,,0,71,71,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.8217,775.8227,,775.8232,775.8243,,,,Read,775.8247,778.8237,,,,,,,Pumpe,Reifen,,,,,,,,771.8184,775.8213,778.8237,778.8237,,0,72,72,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.8274,785.8297,,785.8301,787.8311,h,,,Guess,787.8316,790.8339,,,,,,,Winkel,Kurve,1.2838,,,,,,,778.8239,782.827,790.834,790.8341,,0,73,73,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.8374,794.8385,,794.8397,794.8402,,,,Read,794.8406,797.8395,,,,,,,Vampir,Geist,,,,,,,,790.8343,794.837,797.8395,797.8396,,0,74,74,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.8429,801.8433,,801.8439,801.8453,,,,Read,801.8461,804.8453,,,,,,,Eingeweide,Organ,,,,,,,,797.8398,801.8426,804.8454,804.8454,,0,75,75,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.849,808.8494,,808.8499,808.8503,,,,Read,808.851,811.8511,,,,,,,Rasen,Pflege,,,,,,,,804.8457,808.8487,811.8512,811.8512,,0,76,76,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.8548,818.8567,,818.857,820.8584,g,,,Guess,820.8588,823.861,,,,,,,Agent,Reise,0.6246,,,,,,,811.8514,815.8544,823.8611,823.8612,,0,77,77,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.8618,964.028,space,140.1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.0281,971.7341,space,7.6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.7341,981.3753,space,9.6248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Wand,Fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.3833,985.3785,985.3787,988.3646,,988.3647,990.3661,f,1.3484,,"[""k"",""r"",""h"",""s""]",990.3667,990.3697,,990.3699,993.3688,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Frühstück,Brot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.3692,997.3719,997.3722,1000.3577,,1000.3581,1002.3593,f,0.7965,,"[""t"",""g"",""h"",""s""]",1002.3602,1002.3616,,1002.3624,1005.362,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Park,Baum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.3622,1009.3651,1009.3656,1012.351,,1012.3515,1014.3528,f,0.8663,,"[""d"",""v"",""m"",""n""]",1014.3538,1014.3555,,1014.3562,1017.3553,,0,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Hund,Pfote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.3555,1021.3586,1021.359,1024.3443,,1024.3446,1026.3459,f,0.8529,,"[""n"",""b"",""l"",""e""]",1026.3465,1026.3472,,1026.3478,1029.3485,,0,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.3487,1030.4992,space,1.1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Vogel,Feder,,,,,,,,,,1039.4918,1039.4918,,,,,,,,,,,,,,,,,,,,,,,,1030.5079,1034.5027,1034.5032,1037.4886,,1037.489,1039.4901,f,0.5687,,"[""j"",""p"",""f"",""r""]",1039.4909,1039.4917,,,,,,,,,,0,0,0,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Fakt,Wissen,,,,,,,,,,1051.4837,1051.4838,,,,,,,,,,,,,,,,,,,,,,,,1039.4928,1043.4936,1043.4941,1046.4962,,1046.4966,1048.4811,g,1.0738,,"[""u"",""j"",""d"",""n""]",1048.4821,1051.4837,4,,,,,,,,,0,1,1,4,1,1.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Pumpe,Reifen,,,,,,,,,,1060.4774,1060.4774,,,,,,,,,,,,,,,,,,,,,,,,1051.4839,1055.4869,1055.4874,1058.4726,,1058.4731,1060.4742,f,1.0721,,"[""n"",""e"",""v"",""c""]",1060.4751,1060.4774,,,,,,,,,,0,2,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Kino,Theater,,,,,,,,,,1072.4677,1072.4678,,,,,,,,,,,,,,,,,,,,,,,,1060.4778,1064.4775,1064.478,1067.4803,,1067.4807,1069.4651,g,1.0841,,"[""d"",""a"",""z"",""r""]",1069.4659,1072.4677,4,,,,,,,,,0,3,3,61,1,1.1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Bad,Handtuch,,,,,,,,,,1084.461,1084.461,,,,,,,,,,,,,,,,,,,,,,,,1072.468,1076.4709,1076.4714,1079.4569,,1079.4573,1081.4586,g,1.141,,"[""j"",""u"",""h"",""a""]",1081.4594,1084.461,3,,,,,,,,,0,4,4,50,1,0.8836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Rose,Dorne,,,,,,,,,,1096.4542,1096.4542,,,,,,,,,,,,,,,,,,,,,,,,1084.4613,1088.4642,1088.4647,1091.45,,1091.4506,1093.4518,g,0.6678,,"[""a"",""e"",""f"",""n""]",1093.4525,1096.4541,4,,,,,,,,,0,5,5,65,1,2.5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Golf,Loch,,,,,,,,,,1105.4478,1105.4478,,,,,,,,,,,,,,,,,,,,,,,,1096.4545,1100.4576,1100.4582,1103.4431,,1103.4437,1105.445,f,0.3793,,"[""r"",""z"",""n"",""h""]",1105.4457,1105.4478,,,,,,,,,,0,6,6,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Definition,Begriff,,,,,,,,,,1114.4392,1114.4392,,,,,,,,,,,,,,,,,,,,,,,,1105.4482,1109.4481,1109.4487,1112.4506,,1112.4509,1114.4358,f,0.9856,,"[""b"",""v"",""f"",""j""]",1114.4368,1114.4391,,,,,,,,,,0,7,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Königreich,Schloss,,,,,,,,,,1126.4458,1126.4458,,,,,,,,,,,,,,,,,,,,,,,,1114.4394,1118.439,1118.4394,1121.4415,,1121.4418,1123.4431,g,0.4056,,"[""c"",""s"",""f"",""l""]",1123.4438,1126.4458,2,,,,,,,,,0,8,8,63,1,0.9818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Rauch,Nebel,,,,,,,,,,1138.4392,1138.4392,,,,,,,,,,,,,,,,,,,,,,,,1126.446,1130.4491,1130.4495,1133.435,,1133.4353,1135.4364,g,0.9854,,"[""r"",""l"",""t"",""u""]",1135.4372,1138.4392,2,,,,,,,,,0,9,9,6,1,2.1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Bar,Alkohol,,,,,,,,,,1150.4323,1150.4323,,,,,,,,,,,,,,,,,,,,,,,,1138.4395,1142.4425,1142.443,1145.4282,,1145.4285,1147.4302,g,0.4876,,"[""h"",""s"",""b"",""l""]",1147.4312,1150.4323,4,,,,,,,,,0,10,10,51,1,1.0869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Schuh,Stiefel,,,,,,,,,,1162.4256,1162.4256,,,,,,,,,,,,,,,,,,,,,,,,1150.4326,1154.4359,1154.4362,1157.4215,,1157.4219,1159.4233,g,0.5997,,"[""j"",""h"",""t"",""l""]",1159.424,1162.4255,4,,,,,,,,,0,11,11,68,1,1.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Kamin,Ziegel,,,,,,,,,,1171.4195,1171.4195,,,,,,,,,,,,,,,,,,,,,,,,1162.4259,1166.429,1166.4294,1169.4148,,1169.4151,1171.4163,f,0.9997,,"[""k"",""b"",""l"",""v""]",1171.4172,1171.4194,,,,,,,,,,0,12,12,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Häftling,Verurteilter,,,,,,,,,,1180.4106,1180.4106,,,,,,,,,,,,,,,,,,,,,,,,1171.4198,1175.4198,1175.4203,1178.4223,,1178.4227,1180.4073,f,1.4492,,"[""r"",""d"",""p"",""z""]",1180.4083,1180.4105,,,,,,,,,,0,13,13,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Streifen,Shirt,,,,,,,,,,1192.4173,1192.4173,,,,,,,,,,,,,,,,,,,,,,,,1180.4109,1184.4106,1184.411,1187.4131,,1187.4134,1189.4145,g,0.5725,,"[""o"",""g"",""u"",""t""]",1189.4155,1192.4173,4,,,,,,,,,0,14,14,70,1,1.2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Anführer,Boss,,,,,,,,,,1204.4105,1204.4105,,,,,,,,,,,,,,,,,,,,,,,,1192.4176,1196.4206,1196.421,1199.4061,,1199.4065,1201.408,g,0.384,,"[""r"",""b"",""j"",""s""]",1201.4086,1204.4104,4,,,,,,,,,0,15,15,12,1,1.4012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Humor,Komödie,,,,,,,,,,1213.4046,1213.4047,,,,,,,,,,,,,,,,,,,,,,,,1204.4107,1208.4138,1208.4144,1211.3997,,1211.4,1213.401,f,0.7136,,"[""c"",""z"",""m"",""e""]",1213.4024,1213.4046,,,,,,,,,,0,16,16,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465806,24,weiblich,2025-01-14_18h23.21.509,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Flotte,Boot,,,,,,,,,,1225.4113,1225.4113,,,,,,,,,,,,,,,,,,,,,,,,1213.4049,1217.4045,1217.4052,1220.4072,,1220.4082,1222.409,g,0.8938,,"[""m"",""t"",""z"",""b""]",1222.4099,1225.4112,2,,,,,,,,,0,17,17,54,1,1.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
