welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.6762,641.6761,,641.6769,643.6711,h,,,Guess,643.6729,646.6595,,,,,,,Wein,Abendessen,1.39,,,,,,,634.6718,638.6751,646.6595,646.6596,,0,61,61,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.6562,650.6571,,650.6576,650.6582,,,,Read,650.6587,653.66,,,,,,,Vampir,Geist,,,,,,,,646.6605,650.6548,653.66,653.6601,,0,62,62,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.6604,660.6599,,660.6607,662.6547,h,,,Guess,662.6561,665.6431,,,,,,,Juwel,Gold,1.1345,,,,,,,653.6608,657.6595,665.6431,665.6432,,0,63,63,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.6394,672.6266,,672.6272,674.6266,g,,,Guess,674.6278,677.6271,,,,,,,Statue,Monument,0.7165,,,,,,,665.6439,669.6383,677.6272,677.6273,,0,64,64,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.6231,684.6272,,684.6279,686.6222,h,,,Guess,686.6242,689.6273,,,,,,,Shampoo,Seife,0.824,,,,,,,677.6279,681.6222,689.6274,689.6274,,0,65,65,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.6278,696.6275,,696.6283,698.6227,h,,,Guess,698.6241,701.6274,,,,,,,Service,Kunde,0.6605,,,,,,,689.628,693.6269,701.6275,701.6276,,0,66,66,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.6241,705.625,,705.6255,705.6262,,,,Read,705.627,708.622,,,,,,,Bar,Alkohol,,,,,,,,701.6283,705.6229,708.622,708.6221,,0,67,67,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.6121,712.6132,,712.6137,712.6145,,,,Read,712.6151,715.6059,,,,,,,Kamin,Ziegel,,,,,,,,708.6231,712.6114,715.606,715.6062,,0,68,68,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.607,722.5954,,722.5963,724.5898,h,,,Guess,724.5913,727.5779,,,,,,,Klebstoff,Papier,0.4716,,,,,,,715.6073,719.6056,727.578,727.5781,,0,69,69,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.5777,731.5786,,731.5789,731.5796,,,,Read,731.5803,734.5773,,,,,,,Zug,Flugzeug,,,,,,,,727.5789,731.577,734.5773,734.5775,,0,70,70,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.5738,741.5616,,741.5624,743.5618,g,,,Guess,743.5629,746.5559,,,,,,,Leistung,Ehre,0.5175,,,,,,,734.578,738.5729,746.5559,746.556,,0,71,71,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.5626,750.5635,,750.564,750.5648,,,,Read,750.5655,753.5576,,,,,,,Küche,Tisch,,,,,,,,746.5567,750.5618,753.5577,753.5578,,0,72,72,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.5629,760.557,,760.5584,762.5574,h,,,Guess,762.559,765.5614,,,,,,,Wasserfall,Felsen,1.0001,,,,,,,753.5589,757.562,765.5615,765.5616,,0,73,73,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.563,772.5595,,772.5607,774.5623,h,,,Guess,774.5635,777.5622,,,,,,,Experiment,Versuch,0.8516,,,,,,,765.5622,769.5622,777.5622,777.5622,,0,74,74,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.558,781.5588,,781.5594,781.56,,,,Read,781.5606,784.5626,,,,,,,Geschwister,Eltern,,,,,,,,777.563,781.557,784.5627,784.5628,,0,75,75,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.5585,788.5594,,788.56,788.5608,,,,Read,788.5617,791.5579,,,,,,,Kante,Messer,,,,,,,,784.5634,788.5573,791.5581,791.5582,,0,76,76,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.5626,795.5632,,795.5637,795.5643,,,,Read,795.5648,798.5572,,,,,,,Zahnpasta,Minze,,,,,,,,791.5594,795.562,798.5572,798.5573,,0,77,77,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.5583,1158.0717,space,359.4918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.0721,1160.1857,space,2.0911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.186,1160.9319,space,0.7176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Park,Baum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.9478,1164.9368,1164.9371,1167.9205,,1167.9207,1169.9319,,"[""o"",""j"",""a"",""m""]",1169.9334,1169.9374,,1169.9377,1172.9317,,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Wand,Fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.9326,1176.9366,1176.9375,1179.932,,1179.9332,1181.9381,g,"[""a"",""r"",""l"",""m""]",1181.9395,1184.9323,,1184.9339,1187.9373,,0,1,1,0,1,1.3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Frühstück,Brot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.9379,1191.9377,1191.9385,1194.9207,,1194.9214,1196.9209,f,"[""p"",""g"",""h"",""t""]",1196.9231,1196.9249,,1196.926,1199.9212,,0,2,2,1,1,1.3425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Hund,Pfote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.9217,1203.921,1203.9219,1206.9205,,1206.9212,1208.9162,f,"[""u"",""l"",""m"",""e""]",1208.9181,1208.9195,,1208.9203,1211.916,,0,3,3,2,1,0.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.9164,1214.4718,space,2.5352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Beutel,Sack,,,,,,,,,,1226.4715,1226.4715,,,,,,,,,,,,,,,,,,,,,,,,1214.4854,1218.4714,1218.4722,1221.4711,,1221.4719,1223.4712,g,"[""f"",""r"",""d"",""k""]",1223.4729,1226.4714,4,,,,,,,,,0.391,,1.0847,,0,0,0,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Juwel,Gold,,,,,,,,,,1238.4719,1238.472,,,,,,,,,,,,,,,,,,,,,,,,1226.4723,1230.4662,1230.4671,1233.467,,1233.4684,1235.4717,g,"[""m"",""n"",""d"",""b""]",1235.4735,1238.4717,3,,,,,,,,,0.4007,,1.5014,,0,1,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Soldat,Kämpfer,,,,,,,,,,1247.4757,1247.4758,,,,,,,,,,,,,,,,,,,,,,,,1238.4725,1242.4663,1242.4672,1245.4669,,1245.468,1247.472,f,"[""m"",""a"",""r"",""c""]",1247.4739,1247.4757,,,,,,,,,,1.1734,,,,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Teller,Gabel,,,,,,,,,,1256.4757,1256.4758,,,,,,,,,,,,,,,,,,,,,,,,1247.4762,1251.4665,1251.4678,1254.4721,,1254.4728,1256.4725,f,"[""d"",""l"",""s"",""v""]",1256.4743,1256.4757,,,,,,,,,,0.4666,,,,0,3,3,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Klebstoff,Papier,,,,,,,,,,1268.4728,1268.473,,,,,,,,,,,,,,,,,,,,,,,,1256.4762,1260.4726,1260.4733,1263.4723,,1263.473,1265.4673,g,"[""m"",""r"",""t"",""f""]",1265.4697,1268.4727,2,,,,,,,,,0.4678,,1.9186,,0,4,4,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Diskussion,Vorlesung,,,,,,,,,,1277.4706,1277.4706,,,,,,,,,,,,,,,,,,,,,,,,1268.4736,1272.4669,1272.4679,1275.4677,,1275.469,1277.4673,f,"[""g"",""r"",""c"",""v""]",1277.4691,1277.4705,,,,,,,,,,1.5843,,,,0,5,5,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Mauer,Straße,,,,,,,,,,1289.4662,1289.4663,,,,,,,,,,,,,,,,,,,,,,,,1277.4711,1281.4668,1281.4678,1284.4668,,1284.4679,1286.4674,g,"[""a"",""k"",""h"",""e""]",1286.4689,1289.4662,4,,,,,,,,,0.4663,,1.8906,,0,6,6,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Humor,Komödie,,,,,,,,,,1301.4566,1301.4566,,,,,,,,,,,,,,,,,,,,,,,,1289.4669,1293.4543,1293.4551,1296.472,,1296.4725,1298.4549,g,"[""h"",""r"",""m"",""e""]",1298.4565,1301.4566,4,,,,,,,,,0.9685,,1.6501,,0,7,7,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Akrobatin,Seil,,,,,,,,,,1313.4567,1313.4568,,,,,,,,,,,,,,,,,,,,,,,,1301.4573,1305.456,1305.4566,1308.456,,1308.4566,1310.4568,g,"[""o"",""l"",""g"",""k""]",1310.4584,1313.4566,4,,,,,,,,,0.4851,,1.9676,,0,8,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Schauspielerin,Frau,,,,,,,,,,1325.4565,1325.4565,,,,,,,,,,,,,,,,,,,,,,,,1313.4574,1317.4558,1317.4565,1320.4561,,1320.4567,1322.4566,g,"[""m"",""s"",""u"",""z""]",1322.4581,1325.4564,3,,,,,,,,,0.4017,,1.0676,,0,9,9,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Kamin,Ziegel,,,,,,,,,,1334.4593,1334.4593,,,,,,,,,,,,,,,,,,,,,,,,1325.457,1329.4566,1329.4572,1332.4562,,1332.4569,1334.4563,f,"[""k"",""l"",""b"",""r""]",1334.458,1334.4593,,,,,,,,,,0.5177,,,,0,10,10,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Blumen,Bouquet,,,,,,,,,,1346.4572,1346.4573,,,,,,,,,,,,,,,,,,,,,,,,1334.4597,1338.4566,1338.4574,1341.4571,,1341.4579,1343.4566,g,"[""t"",""z"",""o"",""j""]",1343.4582,1346.4571,1,,,,,,,,,0.4017,,1.5685,,0,11,11,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Flotte,Boot,,,,,,,,,,1358.4574,1358.4575,,,,,,,,,,,,,,,,,,,,,,,,1346.4578,1350.4568,1350.4573,1353.4569,,1353.4575,1355.4574,g,"[""m"",""t"",""p"",""u""]",1355.4589,1358.4574,2,,,,,,,,,0.3508,,1.1168,,0,12,12,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Geburtstag,Kerze,,,,,,,,,,1370.4575,1370.4575,,,,,,,,,,,,,,,,,,,,,,,,1358.4581,1362.4568,1362.4574,1365.4578,,1365.4584,1367.4572,g,"[""g"",""e"",""v"",""a""]",1367.4587,1370.4575,2,,,,,,,,,0.4507,,2.0345,,0,13,13,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Kind,Junge,,,,,,,,,,1382.4578,1382.4578,,,,,,,,,,,,,,,,,,,,,,,,1370.4582,1374.457,1374.4576,1377.4577,,1377.4584,1379.4577,g,"[""u"",""m"",""e"",""r""]",1379.4594,1382.4577,3,,,,,,,,,1.1005,,1.9512,,0,14,14,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Decke,Kissen,,,,,,,,,,1391.4611,1391.4611,,,,,,,,,,,,,,,,,,,,,,,,1382.4584,1386.458,1386.4586,1389.4583,,1389.459,1391.4581,f,"[""k"",""n"",""l"",""h""]",1391.4597,1391.461,,,,,,,,,,0.5355,,,,0,15,15,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Vergangenheit,Erinnerungen,,,,,,,,,,1403.4582,1403.4582,,,,,,,,,,,,,,,,,,,,,,,,1391.4616,1395.4578,1395.4584,1398.4582,,1398.459,1400.4584,g,"[""z"",""u"",""n"",""j""]",1400.4599,1403.4582,3,,,,,,,,,0.4343,,1.3842,,0,16,16,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Agent,Reise,,,,,,,,,,1412.4613,1412.4614,,,,,,,,,,,,,,,,,,,,,,,,1403.4587,1407.4573,1407.4578,1410.4583,,1410.4591,1412.4584,f,"[""h"",""g"",""e"",""b""]",1412.4599,1412.4613,,,,,,,,,,1.1006,,,,0,17,17,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Fakt,Wissen,,,,,,,,,,1421.4616,1421.4616,,,,,,,,,,,,,,,,,,,,,,,,1412.4618,1416.4587,1416.4594,1419.4583,,1419.4589,1421.4587,f,"[""e"",""s"",""p"",""n""]",1421.4603,1421.4615,,,,,,,,,,0.7513,,,,0,18,18,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227941,25,männlich,2025-01-06_18h35.53.350,guess,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Schuh,Stiefel,,,,,,,,,,1430.4613,1430.4613,,,,,,,,,,,,,,,,,,,,,,,,1421.462,1425.4587,1425.4594,1428.4583,,1428.459,1430.4585,,"[""j"",""m"",""l"",""s""]",1430.46,1430.4613,,,,,,,,,,,,,,0,19,19,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
